13:54:25.041 [restartedMain] INFO  c.a.g.GenApplication - [logStarting,48] - Starting GenApplication on PS2022DXPOWVNC with PID 11648 (started by Admin in D:\e\code\代码自动生成\开发中心\dev-center)
13:54:26.654 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'ehcache' of type [org.springframework.cache.ehcache.EhCacheManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.658 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'getCacheShiroManager' of type [org.apache.shiro.cache.ehcache.EhCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.747 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'gunsProperties' of type [cn.afterturn.gen.config.properties.GunsProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.760 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'defaultWebSessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.777 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'shiroDbRealm' of type [cn.afterturn.gen.core.shiro.ShiroDbRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.777 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,158] - Cache with name 'cn.afterturn.gen.core.shiro.ShiroDbRealm.authorizationCache' does not yet exist.  Creating now.
13:54:26.779 [restartedMain] INFO  o.a.s.c.e.EhCacheManager - [getCache,165] - Added EhCache named [cn.afterturn.gen.core.shiro.ShiroDbRealm.authorizationCache]
13:54:26.788 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.794 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'methodInvokingFactoryBean' of type [org.springframework.beans.factory.config.MethodInvokingFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.835 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.841 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'druidStatPointcut' of type [org.springframework.aop.support.JdkRegexpMethodPointcut] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.849 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'druidStatInterceptor' of type [com.alibaba.druid.support.spring.stat.DruidStatInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.853 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'druidStatAdvisor' of type [org.springframework.aop.support.DefaultPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:26.896 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$8d1acc1c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:27.009 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,325] - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$d62d023a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
13:54:27.416 [restartedMain] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - [initialize,89] - Tomcat initialized with port(s): 7080 (http)
13:54:27.422 [restartedMain] INFO  o.a.c.c.StandardService - [log,179] - Starting service Tomcat
13:54:27.423 [restartedMain] INFO  o.a.c.c.StandardEngine - [log,179] - Starting Servlet Engine: Apache Tomcat/8.5.14
13:54:27.490 [localhost-startStop-1] INFO  o.a.c.c.C.[.[.[/] - [log,179] - Initializing Spring embedded WebApplicationContext
13:54:27.490 [localhost-startStop-1] INFO  o.s.w.c.ContextLoader - [prepareEmbeddedWebApplicationContext,276] - Root WebApplicationContext: initialization completed in 2385 ms
13:54:27.889 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - [onStartup,190] - Mapping servlet: 'statViewServlet' to [/druid/*]
13:54:27.890 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - [onStartup,190] - Mapping servlet: 'dispatcherServlet' to [/]
13:54:27.893 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,258] - Mapping filter: 'characterEncodingFilter' to: [/*]
13:54:27.893 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,258] - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
13:54:27.893 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,258] - Mapping filter: 'httpPutFormContentFilter' to: [/*]
13:54:27.893 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,258] - Mapping filter: 'requestContextFilter' to: [/*]
13:54:27.894 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,271] - Mapping filter: 'webStatFilter' to urls: [/*]
13:54:27.894 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,271] - Mapping filter: 'xssFilter' to urls: [/*]
13:54:27.894 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - [configure,258] - Mapping filter: 'shiroFilter' to: [/*]
13:54:28.972 [restartedMain] INFO  c.a.d.p.DruidDataSource - [init,785] - {dataSource-1} inited
13:54:31.389 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - [initControllerAdviceCache,534] - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4ead6754: startup date [Thu Sep 07 13:54:25 CST 2023]; root of context hierarchy
13:54:31.498 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.DbInfoController.index()
13:54:31.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/add]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.DbInfoController.add(cn.afterturn.gen.modular.code.model.DbInfoModel)
13:54:31.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/update]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.DbInfoController.update(cn.afterturn.gen.modular.code.model.DbInfoModel)
13:54:31.500 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/delete]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.DbInfoController.delete(java.lang.Integer)
13:54:31.501 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/list]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.DbInfoController.list(cn.afterturn.gen.modular.code.model.DbInfoModel)
13:54:31.501 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/detail]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.DbInfoController.detail(cn.afterturn.gen.modular.code.model.DbInfoModel)
13:54:31.501 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/goto_add]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.DbInfoController.DbInfoAdd()
13:54:31.501 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/goto_update/{id}]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.DbInfoController.DbInfoUpdate(java.lang.Integer,org.springframework.ui.Model)
13:54:31.501 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/dbinfo/queryAll]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.DbInfoController.queryAll(cn.afterturn.gen.modular.code.model.DbInfoModel)
13:54:31.502 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/eolink/review_code_api]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.EolinkController.data(java.lang.String,java.lang.String,org.springframework.ui.Model)
13:54:31.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.index(org.springframework.ui.Model)
13:54:31.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/queryTables]}" onto public cn.afterturn.gen.core.model.ResponseModel cn.afterturn.gen.modular.code.controller.GenController.queryTables(cn.afterturn.gen.modular.code.model.DbInfoModel,java.lang.String,cn.afterturn.gen.core.model.RequestModel)
13:54:31.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/genCode]}" onto public void cn.afterturn.gen.modular.code.controller.GenController.genCode(cn.afterturn.gen.modular.code.model.DbInfoModel,java.lang.String,java.lang.String,java.lang.String,java.lang.String,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
13:54:31.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/tableGen/{id}]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.tableGen(org.springframework.ui.Model,java.lang.Integer)
13:54:31.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/review_code_api_input]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.reviewCodeApi()
13:54:31.504 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/review_code]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.reviewCode(java.lang.Integer,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/review_code_eolink]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.reviewCodeEolink(java.lang.Integer,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/queryDatabases]}" onto public cn.afterturn.gen.core.model.ResponseModel cn.afterturn.gen.modular.code.controller.GenController.queryDatabase(cn.afterturn.gen.modular.code.model.DbInfoModel,cn.afterturn.gen.core.model.RequestModel)
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/genTableCode]}" onto public void cn.afterturn.gen.modular.code.controller.GenController.genTableCode(java.lang.Integer,java.lang.String,java.lang.String,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/review_code_backend]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.reviewCodeBackend(java.lang.Integer,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/review_code_frontend]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenController.reviewCodeFrontend(java.lang.Integer,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model)
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/review_code/swagger.json]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.GenController.reviewCodeSwaggerJson(java.lang.Integer,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model) throws org.eclipse.jgit.api.errors.GitAPIException,java.io.IOException
13:54:31.505 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/code/push_eolink]}" onto public cn.afterturn.gen.core.model.ResponseModel cn.afterturn.gen.modular.code.controller.GenController.reviewCodePushEolink(java.lang.Integer,cn.afterturn.gen.core.model.GenerationEntity,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model) throws org.eclipse.jgit.api.errors.GitAPIException,java.io.IOException
13:54:31.506 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenParamController.index()
13:54:31.506 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/add]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.GenParamController.add(cn.afterturn.gen.modular.code.model.GenParamModel)
13:54:31.506 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/update]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.GenParamController.update(cn.afterturn.gen.modular.code.model.GenParamModel)
13:54:31.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/delete]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.GenParamController.delete(java.lang.Integer)
13:54:31.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/list]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.GenParamController.list(cn.afterturn.gen.modular.code.model.GenParamModel)
13:54:31.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/detail]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.GenParamController.detail(cn.afterturn.gen.modular.code.model.GenParamModel)
13:54:31.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/goto_update/{id}]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenParamController.GenParamUpdate(java.lang.Integer,org.springframework.ui.Model)
13:54:31.507 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/genparam/goto_add]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.GenParamController.GenParamAdd()
13:54:31.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/share/clone/{groupId}],methods=[GET]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.ShareController.clone(java.lang.String,org.springframework.ui.Model)
13:54:31.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/share],methods=[GET]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.ShareController.share()
13:54:31.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/share/detail/{groupId}],methods=[GET]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.ShareController.sharedetail(java.lang.String,org.springframework.ui.Model)
13:54:31.508 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableBaseFieldController.index()
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/add]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableBaseFieldController.add(cn.afterturn.gen.modular.code.model.TableBaseFieldModel,cn.afterturn.gen.modular.code.model.TableFieldModel,cn.afterturn.gen.modular.code.model.TableFieldVerifyModel)
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/update]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableBaseFieldController.update(cn.afterturn.gen.modular.code.model.TableBaseFieldModel,cn.afterturn.gen.modular.code.model.TableFieldModel,cn.afterturn.gen.modular.code.model.TableFieldVerifyModel)
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/delete]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableBaseFieldController.delete(java.lang.Integer)
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/list]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableBaseFieldController.list(cn.afterturn.gen.modular.code.model.TableBaseFieldModel,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/detail]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableBaseFieldController.detail(cn.afterturn.gen.modular.code.model.TableBaseFieldModel)
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/goto_add]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableBaseFieldController.gotoAdd()
13:54:31.509 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablebasefield/goto_update/{id}]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableBaseFieldController.gotoUpdate(java.lang.Integer,org.springframework.ui.Model)
13:54:31.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableFieldController.index()
13:54:31.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/add]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableFieldController.add(cn.afterturn.gen.modular.code.model.TableFieldModel)
13:54:31.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/update]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableFieldController.update(cn.afterturn.gen.modular.code.model.TableFieldModel)
13:54:31.510 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/delete]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableFieldController.delete(java.lang.Integer)
13:54:31.511 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/list]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableFieldController.list(cn.afterturn.gen.modular.code.model.TableFieldModel)
13:54:31.511 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/detail]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableFieldController.detail(cn.afterturn.gen.modular.code.model.TableFieldModel)
13:54:31.511 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/goto_add]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableFieldController.TableFieldAdd()
13:54:31.511 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tablefield/goto_update/{id}]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableFieldController.TableFieldUpdate(java.lang.Integer,org.springframework.ui.Model)
13:54:31.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableInfoController.index()
13:54:31.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/add]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.add(cn.afterturn.gen.modular.code.model.TableInfoModel)
13:54:31.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/update]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.update(cn.afterturn.gen.modular.code.model.TableInfoModel)
13:54:31.512 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/delete]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.delete(java.lang.Integer)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/list]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.list(cn.afterturn.gen.modular.code.model.TableInfoModel)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/detail]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.detail(cn.afterturn.gen.modular.code.model.TableInfoModel)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/goto_add]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableInfoController.tableInfoAdd(org.springframework.ui.Model)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/sqlimport]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.sqlImport(java.lang.String,java.lang.String)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/dbimport]}" onto public java.lang.Object cn.afterturn.gen.modular.code.controller.TableInfoController.dbImport(cn.afterturn.gen.modular.code.model.DbInfoModel,java.lang.String,java.lang.String)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/genDoc]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableInfoController.genDoc(org.springframework.ui.ModelMap)
13:54:31.513 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/goto_update/{id}]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableInfoController.tbleInfoUpdate(java.lang.Integer,org.springframework.ui.Model)
13:54:31.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/goto_sqlimport]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableInfoController.tableInfoSQLImport()
13:54:31.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - [register,543] - Mapped "{[/tableinfo/goto_dbimport]}" onto public java.lang.String cn.afterturn.gen.modular.code.controller.TableInfoController.tableInfoDbImport()
